price,size_volume_ratio,is_stablecoin,vol_ratio_24h_7d,liquidity_level,liquidity_category
1.3447178214375185e-06,0.006146618063104176,0,5.778781666208685,1,Medium
9.209974974082796e-07,0.006349778866947032,0,5.313518717136337,1,Medium
1.6741373827039609e-06,0.0048017720845775725,0,5.302292277135378,2,High
1.1272289467983122e-05,0.004000378187789412,0,4.831613420105747,2,High
2.4246802336011965e-05,0.006202575779291167,0,6.849450375916558,1,Medium
0.991318930147484,1.019574769857758,0,4.658118218011832,0,Low
0.06658398287898783,0.9490651574667988,0,4.610470097564123,0,Low
2.426167474265122e-05,0.7576037254562736,1,4.882580808937659,0,Low
0.009302653960306778,0.8637846296834398,0,5.065794098028744,0,Low
2.4258617771629124e-05,0.7994315142330959,1,4.890150701664695,0,Low
1.9045851375407156e-05,0.7594131249375351,0,4.341520357744256,0,Low
0.002171662509392864,0.7571394455160135,0,4.482758277946032,0,Low
0.0020770419777564855,0.7492547390544345,0,4.654160033598014,0,Low
1.9995526111264272e-05,0.7661901916981182,0,4.771824796526533,0,Low
0.00045005406710635294,0.7400496047721045,0,4.40512706099897,0,Low
0.0017878428143960686,0.7314697095238628,0,5.033168029225713,0,Low
2.426167474265122e-05,0.6704564619018496,1,4.887771754132223,0,Low
2.8061052689807974e-06,0.722885675811861,0,5.16609793178024,0,Low
2.426167474265122e-05,0.7028737011152245,0,4.90407180206753,0,Low
5.434256077610381e-10,0.6860595574246957,0,5.301629543326337,0,Low
0.9903722395976247,0.6806200067064468,0,4.658118218011832,0,Low
9.742882013292351e-06,0.7227840755631565,0,4.883117140130184,0,Low
3.493681164521696e-05,0.6518539778624134,0,5.147527054383889,0,Low
2.4247821326352666e-05,0.670371880026767,1,4.882580808937659,0,Low
0.0006987362335865775,0.6250779311469301,0,4.964805577566835,0,Low
0.0026551976877295345,0.6154382872239355,0,4.302348745493932,0,Low
0.06660581838628853,0.732539498376545,0,4.602475122131589,0,Low
0.0002574163693645984,0.6204931263010263,0,4.412751638983826,0,Low
0.0003496107335231207,0.5991498890302234,0,4.544006653886578,0,Low
1.4739422217920348e-06,0.5928189430550295,0,4.901647465909755,0,Low
0.0010279671603316163,0.6461199065898495,0,4.693336733359692,0,Low
0.007171023214262629,0.5585205775401508,0,4.67682710598805,0,Low
0.00014484219839208695,0.8599937580518594,0,4.520304069549943,1,Medium
0.0004621849044956322,0.6006409302248833,0,4.592766918215604,0,Low
1.7735502582291992e-05,0.602744941248044,0,5.087298581261813,0,Low
4.5361810357650255e-06,0.5792714954693827,0,4.45609317788321,0,Low
0.00021956815671004716,0.5733770340893377,0,4.970266290843607,0,Low
4.85252901320265e-06,0.6004214970468875,0,5.054559864151509,0,Low
0.0012242441092901546,0.5479938697879908,0,4.622250245538245,0,Low
5.895586967598988e-05,0.5311082211219523,0,5.25046290430053,0,Low
0.0006533669017506731,0.5395881160673198,0,5.034592538772294,0,Low
0.003943735235218777,0.5384542857755628,0,3.7302261840391076,0,Low
7.47259582820529e-05,0.5066985706141599,0,5.016819049810605,0,Low
0.000394494831863454,0.5543519762569609,0,5.3708572732428825,0,Low
0.00459370550253636,0.5397894360313367,0,5.721988094808643,0,Low
0.0013030945523204698,1.467191240930464,0,4.626625093866141,1,Medium
1.1608739132893012e-06,0.5264225436653995,0,4.894364103990204,0,Low
2.959924319393409e-05,0.48657828992606855,0,5.8906634370159505,0,Low
0.00041899912338979803,0.5230443933977877,0,5.359655819232062,0,Low
0.00022781712613475705,0.5519250867688122,0,5.035432760253699,0,Low
2.6687842220507075e-05,0.5670470491249681,0,5.175559560082453,0,Low
2.4222661969607296e-05,0.5968788907619664,1,4.897720594391729,2,High
0.000694369132126437,0.4719093609510255,0,3.6953759841190807,0,Low
6.841792283962768e-05,0.5332096516312155,0,5.177068419653006,0,Low
2.420529061046585e-05,0.5620717765798113,0,4.902857469422755,0,Low
1.0694934393277765e-05,0.498020135591131,0,3.324052452634894,0,Low
7.399810803869613e-05,0.5272679636173814,0,4.963756028857382,0,Low
5.466884517097034e-07,2.544790956065558,0,4.888959100058076,1,Medium
0.0005269635761543833,0.5470177087092751,0,5.0196186756668055,0,Low
0.00017541190861307068,0.4733308738453955,0,1.868501421063865,0,Low
4.9979050007923235e-05,0.4609009012546294,0,4.725865010159781,0,Low
8.265514722348477e-08,0.5976117183251469,0,8.385649243282364,2,High
1.728246432915197e-05,0.5257215582103809,0,4.868716901721361,0,Low
5.312285000923347e-07,1.965512221084692,0,4.890150701664695,1,Medium
0.00013174089401166535,0.49942009168226864,0,5.595749206149124,0,Low
3.942085405462463e-06,0.5345732744014289,0,4.434525273350679,2,High
0.0033345245815291726,0.45414874076527273,0,4.777370910632805,0,Low
0.0036135338414825953,0.450139124800701,0,4.744498254460165,0,Low
0.048100711182438596,0.4745713325156728,0,4.408461960004789,0,Low
0.0009304352277218112,0.5332657822031291,0,5.935997076648983,2,High
5.526348506827556e-06,0.4282129135624413,0,4.9197206443947765,0,Low
4.387772407051862e-11,0.46791355468931095,0,5.029647476540271,0,Low
0.0007889896637628153,0.4790074294493802,0,5.4308575045913585,0,Low
0.9999999999999999,0.6991057668918071,0,4.622113429507594,1,Medium
0.00013513752848066357,0.4506302812888194,0,5.654980679377038,0,Low
0.0027313793465342084,0.48727212891244204,0,4.801009929550583,0,Low
3.0920291062461094e-06,0.455773741885328,0,5.129141985552566,0,Low
1.923914902661017e-09,0.4737267675684775,0,3.856964718987078,0,Low
0.0018708177421387386,0.43776292580447096,0,5.180080115899474,0,Low
0.0004883875132564754,0.4303210675613399,0,5.262431177939,0,Low
2.426167474265122e-05,0.43600753140283177,1,4.888959100058076,0,Low
0.00021786983947554806,0.4667885821678422,0,5.190842197723065,0,Low
0.0004466574326373547,0.5051792741117735,0,4.786714496730271,2,High
7.715212575990875e-05,0.525525594025582,0,4.365664720962685,2,High
3.056971018507643e-05,0.4499419611442615,0,3.830680951674987,0,Low
1.0740758308350258e-06,0.5477861087096942,0,280.9586633544682,1,Medium
3.396634465407462e-05,0.4215795632823943,0,4.8673943236356285,0,Low
1.9957774945308836e-05,0.39426756439692506,0,3.6601144678892603,0,Low
5.313306772913583e-05,0.5036492092434381,0,4.359225687450941,2,High
6.074186019598313e-07,0.48242705006585834,0,4.916706290689816,2,High
2.956503390933081e-06,0.6246024907549912,0,5.384272981596576,1,Medium
0.0030773508288764527,0.41785550330714205,0,4.861855381900299,0,Low
6.113942040606013e-05,0.41812445322330505,0,5.985452044333954,0,Low
0.00015115023383451218,0.41102325825487274,0,4.697319933654346,0,Low
4.809658633868937e-06,0.395507116285505,0,4.896333912685926,0,Low
0.0023689099253425445,0.37715283098111135,0,4.67657379439789,0,Low
0.0004347692119958611,0.4727055953568905,0,4.755745308762222,2,High
2.4238019609742128e-05,0.4017953174357697,0,4.906513548018288,0,Low
2.7173075716078242e-05,0.4028285123547917,0,4.728891700842045,0,Low
0.00015818611952029413,0.4502829812980036,0,5.171153447647392,2,High
0.0004437460316639277,0.40495773964522924,0,4.1940507900136454,0,Low
0.00010286950102518076,0.38560165860377105,0,4.770099396084591,0,Low
0.0007487152836304081,0.48578397237202847,0,1.904638664308357,1,Medium
1.72428207525638e-05,0.3701365086403416,0,5.479128423888165,0,Low
2.3834815969132238e-06,0.40671653416995046,0,4.891323988438675,0,Low
7.521119177762406e-05,0.35844554997499506,0,8.202122845722036,0,Low
5.528968767703639e-06,0.3657957525047633,0,5.169889561949654,0,Low
4.900858301678089e-05,0.34911968218685313,0,5.111651830986589,0,Low
0.0013797614446207146,0.3851449352835552,0,5.15904073509511,0,Low
5.281379023889932e-07,0.724516863484323,0,4.890150701664695,1,Medium
0.0001118463206932474,0.38568718002477675,0,4.722217560775243,0,Low
0.003140916416796276,0.46174268863554246,0,4.819136022079484,1,Medium
4.391363131328361e-05,0.3572356936112927,0,5.726035910396771,0,Low
1.0063656617723952e-07,0.3550674464546942,0,4.851114936650085,0,Low
0.002658594322198533,0.36225095203343477,0,4.78489574004073,0,Low
1.859378763319423e-06,0.3444263164119104,0,4.086335583366016,0,Low
0.00019142461396691926,0.4278410551548897,0,5.207447428194676,1,Medium
2.426167474265122e-05,0.37505433690160045,0,4.822089210419136,2,High
0.4605559756868711,0.3385204972694609,0,5.1479989461335345,0,Low
0.0022444475337285393,0.7925889798418689,0,4.617250200648776,1,Medium
1.2285003475485354e-06,0.3670988672765111,0,4.024091148308428,2,High
3.639251213193047e-05,0.31782702168306187,0,4.434916504534217,0,Low
6.649858142473043e-06,0.3454935871181172,0,5.041548556205396,0,Low
4.014713133596814e-07,0.320775802405244,0,5.8189460577419405,0,Low
0.0001443569648965158,0.3244364005802323,0,4.7573361622004935,0,Low
0.04696526480280206,0.34187978285268933,1,5.488665061561823,0,Low
7.569642527319524e-05,0.31325489201106277,0,4.719005755872716,0,Low
0.9839375582128554,0.354583112089556,0,4.739805614909516,2,High
0.0005779130931893562,0.35703602769300274,0,4.8554246969445405,2,High
1.7512516360254474e-06,0.33028911579825787,0,5.6604954248827575,0,Low
5.555923520699169e-05,0.33787232595718064,0,4.625965728200434,0,Low
